TICKER,PERMNO,NCUSIP,sdate,edate,SCORE
GEB1,86444,37191610,08DEC1998,12SEP2004,1
GEB1,86444,37191630,16SEP2004,03APR2005,1
GEB1,86444,45773H10,14APR2005,05JUN2014,1
GEB1,86444,45773H20,17JUL2014,31DEC2018,1
GEBH,,,15MAR2007,15SEP2009,6
GEC,51967,37970210,15JUL1976,22FEB1978,5
GEC,62236,36158210,31JAN1979,02JAN1996,1
GECA,,,17FEB2005,19APR2007,6
GECC,,,16MAY2002,15MAY2004,6
GECM,10412,37228210,15JAN1987,25FEB2000,1
GECM,,,20MAR2003,15MAY2004,6
GEDR,,,14NOV2002,03JUL2008,6
GEDU,12354,37951A10,18NOV2010,20DEC2011,1
GEED,91070,37939C20,16FEB2006,29APR2009,1
GEED,,,14MAY2009,25OCT2010,6
GEEK,86501,46058Y10,18FEB1999,14AUG2001,1
GEER,80628,36847310,18AUG1994,30SEP2003,1
GEER,,,17JUN2004,15AUG2004,6
GEG,75790,38390610,14DEC1989,26JUN1992,1
GEGG,88987,37941P10,19JUL2001,21JAN2008,1
GEGG,88987,37941P20,16APR2009,30JUN2010,1
GEGG,88987,37941P30,15JUL2010,30MAR2016,1
GEGP,78101,38100010,19SEP1996,11AUG1998,1
GEHL,75861,36848310,15MAR1990,27OCT2008,1
GEL,59870,36850110,20MAY1976,17DEC1987,1
GEL1,84167,37192710,20MAR1997,31DEC2018,1
GELI,39539,38373010,15JAN1976,08JAN1982,1
GELT,88735,56630620,17OCT2000,03JUL2002,1
GELX,82576,36853810,18JAN1996,13DEC2000,1
GEM,80392,40048J30,29MAR1994,06APR1997,1
GEM,80392,71343510,17APR1997,05NOV2002,1
GEM,,,14NOV2002,31DEC2004,6
GEMC,38907,37374810,20DEC1984,30AUG1996,1
GEMH,88293,36864210,19JUN1986,01AUG1988,1
GEMP,88835,36866Y10,18JAN2001,26OCT2006,1
GEMY,,,14JUN2007,17FEB2010,6
GEN,62260,37244710,20DEC1979,26OCT2001,1
GEN1,,,16FEB1995,01NOV1999,6
GEN2,81154,37291740,17AUG1995,18DEC2000,1
GEN3,24548,37243010,14MAR1996,13APR2004,1
GEN3,24548,68812R10,15APR2004,15NOV2006,1
GEN3,24548,68812R30,16NOV2006,20JUL2009,1
GEN3,,,20AUG2009,31DEC2013,6
GENA,38317,36903210,15JAN1976,08AUG1997,1
GENB,38608,37158620,16JUN1983,28DEC1987,1
GENB,38608,37160120,14FEB1991,31DEC2003,1
GEND,86065,37193510,18JUN1998,19AUG1999,1
GEND,,,18MAY2000,10SEP2003,6
GENE,38280,36871010,15OCT1981,09SEP1990,1
GENE,,,20SEP1990,17OCT1990,6
GENE,38280,36871020,18OCT1990,25OCT1995,1
GENE,38280,36871030,16NOV1995,16JUN1999,1
GENG,,,18JUL2002,15AUG2005,6
GENI,10279,37185510,18SEP1986,16JAN1992,1
GENI,78746,37185530,19MAR1992,31DEC1996,1
GENL,38624,37184610,15MAR1984,29FEB1988,1
GENL,38624,09064810,17MAR1988,18MAY1993,1
GENS,38632,37185310,16JUN1983,13FEB1986,1
GENU,88345,37248E10,17AUG2000,29MAY2002,1
GENU,88345,37248E20,20JUN2002,04DEC2002,1
GENU,,,20MAR2003,31DEC2004,6
GENX,83660,37244T10,15AUG1996,01NOV2002,1
GENX,,,20MAR2003,31DEC2003,6
GENZ,10324,37291710,18SEP1986,08APR2011,1
GEO,64741,37367620,16OCT1986,28NOV1989,1
GEO,,,16MAY1991,02FEB1996,6
GEOC,84213,37365610,16JAN1997,24JUN1999,1
GEOX,10557,37247010,14FEB1991,11MAY1994,1
GEPI,14168,70338P10,14NOV2013,31DEC2018,1
GEPR,89502,36866T10,17OCT2002,31JUL2012,1
GERD,,,17SEP1998,,6
GERN,83756,37416310,19SEP1996,31DEC2018,1
GERU,,,14FEB2008,24JUL2012,6
GERV,,,15FEB2007,10APR2017,6
GES,40168,37229810,18MAR1982,28NOV1994,1
GES2,83822,40161710,19SEP1996,31DEC2018,1
GESR,,,16FEB1995,31OCT1996,6
GEST,40345,40163010,14JUN1984,05MAR2001,1
GESU,,,20AUG1998,,6
GET,19414,37428010,15JAN1976,17FEB1984,1
GET,,,15MAR1984,31DEC1985,6
GET2,77062,36790110,14MAY1992,30SEP1997,1
GET2,85426,36790510,18DEC1997,30SEP2012,1
GET2,85426,78377T10,18OCT2012,31DEC2018,1
GETB,,,14JAN1988,31DEC2003,6
GETC,93135,37950B10,17DEC2009,04APR2011,1
GETT,83757,37427010,19SEP1996,10FEB1998,1
GETY,85824,37427610,16APR1998,02JUL2008,1
GEVM,,,16FEB2006,07OCT2010,6
GEVO,12579,37439610,17FEB2011,20APR2015,1
GEVO,12579,37439620,14MAY2015,05JAN2017,1
GEVO,12579,37439630,19JAN2017,03JUN2018,1
GEVO,12579,37439640,14JUN2018,31DEC2018,1
GEXC,12177,37439820,19FEB2004,16MAY2005,1
GF,16109,36985610,15JAN1976,01NOV1985,1
GFA,91859,36260730,19APR2007,27MAR2017,1
GFA,91859,36260740,20APR2017,14DEC2018,1
GFA,,,20DEC2018,15AUG2019,6
GFAM,,,19MAY2005,29NOV2007,6
GFB,32037,36160610,20JUL1978,13JUL1983,5
GFB,32037,36161410,16SEP1983,04DEC1990,1
GFBC,,,15DEC1994,31DEC2005,6
GFBL,,,19NOV1998,31DEC2001,6
GFC,28409,37465810,15JAN1976,28MAR1990,1
GFC1,77464,36160910,19MAR1992,31JAN1995,1
GFC1,77464,31792810,16FEB1995,07FEB2002,1
GFC1,,,14FEB2002,30OCT2006,6
GFCA,,,16AUG2007,15OCT2009,6
GFCC,40249,40073910,16SEP1982,30OCT1987,1
GFCM,,,20AUG1998,31DEC2001,6
GFCO,79492,37917610,20JUL1995,19MAR1999,1
GFD,54770,40179410,20JUL1978,13FEB2002,1
GFD,,,14FEB2002,30SEP2002,6
GFE1,81560,40108110,16OCT1997,30DEC1997,1
GFE1,81560,40108P10,15JAN1998,31DEC2018,1
GFED,38835,37318610,17JAN1985,07MAY1986,1
GFFZ,,,15OCT1987,31AUG1989,6
GFG,92483,40108N10,17JAN2008,05NOV2008,1
GFGC,10001,39040610,16MAR1989,21NOV1993,1
GFGC,10001,29274A10,16DEC1993,04FEB2008,1
GFGC,10001,29274A20,14FEB2008,03AUG2009,1
GFGC,10001,29269V10,20AUG2009,08JUL2010,1
GFGC,10001,36720410,15JUL2010,03AUG2017,1
GFH,52759,37514910,15JAN1976,07OCT1986,1
GFI,30796,38059T10,20FEB2003,31DEC2018,1
GFI,,,14MAR2019,,6
GFIG,90536,36165220,17FEB2005,09APR2015,1
GFII,79387,39505810,14OCT1993,18NOV1997,1
GFIO,,,19JAN2006,,6
GFLB,,,14DEC2006,14FEB2007,6
GFLB,92461,39052810,05DEC2007,31JUL2009,1
GFLS,84806,39167M10,18MAR1999,17APR2008,1
GFN,,,20APR2006,30JUN2011,6
GFNF,91299,36982210,18OCT2012,31DEC2018,1
GFNL,84080,38740H10,19DEC1996,26FEB1998,1
GFPZ,30278,38028910,15JUL1982,29DEC1983,1
GFRD,39061,37562210,15JAN1976,22OCT1980,1
GFS,32205,37447810,17JUN1982,30OCT1998,1
GFSB,80124,36169410,14MAR1996,31MAR1998,1
GFSI,38819,37291410,14OCT1982,29APR1983,1
GFXB,,,17OCT1996,26JUN2000,6
GGACU,,,14APR2016,30JUN2017,6
GGAI,13636,20585P10,15NOV2012,08SEP2015,1
GGAI,13636,98420V10,17SEP2015,19AUG2016,1
GGAL,88442,39990910,19OCT2000,31DEC2018,1
GGAR,13614,47200B10,15NOV2012,06APR2016,1
GGAS,13616,53224V10,15NOV2012,08FEB2017,1
GGAT,13617,55067810,15NOV2012,08DEC2017,1
GGAT,,,14MAR2019,,6
GGBM,91159,37517W10,27MAR2006,18JAN2008,1
GGBN,13692,85856810,20DEC2012,31DEC2018,1
GGCC,80551,38551910,19JAN1995,28NOV1995,1
GGE,76482,39818910,16NOV1995,16DEC1996,1
GGEN,83267,36291310,16MAY1996,04JAN2001,1
GGEN,,,18JAN2001,15MAY2004,6
GGGA,89515,67072A10,20MAY2004,03AUG2012,1
GGGG,89516,67072B10,20MAY2004,16MAY2013,1
GGGH,89342,67071T10,20MAY2004,19JUN2014,1
GGGO,80616,22729710,15DEC1994,13AUG1997,1
GGGQ,89336,67071L10,20MAY2004,15JUN2017,1
GGIT,83268,37246V10,19DEC1996,23DEC1997,1
GGIT,,,15OCT1998,10SEP2003,6
GGL,91200,38239A10,20APR2006,13FEB2008,1
GGLF,75222,37320010,17DEC1986,26APR1990,1
GGLF,75222,37320020,14JAN1993,28JUL2009,1
GGLF,75222,37320030,20AUG2009,28JAN2013,1
GGLF,75222,05463D10,14FEB2013,30AUG2016,1
GGND,,,18AUG2005,,6
GGNS,12174,37246110,16MAR1989,10MAR2005,1
GGNT,88526,M2201310,14SEP2000,31DEC2018,1
GGOX,,,19MAR2009,15SEP2010,6
GGOX,13340,37517Y10,25APR2012,05APR2016,1
GGOX,13340,37518Q10,14APR2016,03APR2017,1
GGP,56493,37001910,15JAN1976,25SEP1985,1
GGRI,90163,37249T10,20MAY2004,12MAY2009,1
GGS,93317,37946S10,20MAY2010,25MAR2014,1
GGS,,,17APR2014,31DEC2015,6
GGUY,10035,38209110,18SEP1986,19DEC2003,1
GGXY,90812,38163910,18AUG2005,13FEB2007,1
GGY,84772,20438610,14AUG1997,28MAY2013,1
GGY,84772,12531Q10,20JUN2013,19JUL2016,1
GGY,84772,12531Q20,18AUG2016,01OCT2018,1
GGY,,,18OCT2018,,6
GH,19174,37006410,18JAN1979,06SEP1997,1
GHB,56864,42288410,15JAN1976,03MAR1988,1
GHC,49365,40257810,16MAY1977,30JAN1984,1
GHC,,,15MAR1984,31DEC1985,6
GHC2,79041,36323310,18MAR1993,31AUG1993,1
GHCI,89910,37184D10,18DEC2003,13JUL2007,1
GHDX,90900,37244C10,20OCT2005,31DEC2018,1
GHG,17378,39579V10,17MAY2018,31DEC2018,1
GHID,79671,37933G10,20MAY2004,14JAN2010,1
GHM,60468,38455610,01AUG1983,31DEC2018,1
GHO,67555,37005410,15DEC1983,18APR1990,1
GHQ,92596,36172H10,20MAR2008,29SEP2009,1
GHQ,92596,46269C10,15OCT2009,31DEC2018,1
GHS,91524,36734810,16NOV2006,23OCT2008,1
GHS,,,20NOV2008,31DEC2010,6
GHVI,76703,37191210,19SEP1991,23JUN2000,1
GHVI,89306,37183F10,08FEB2002,01DEC2003,1
GHVI,89306,64015Y10,18DEC2003,28JUL2005,1
GHW,56629,37007310,16APR1981,21OCT1999,1
GHX,61348,36442410,15JUN1978,28FEB1995,1
GHYD,38456,37007510,31MAR1983,18JUN1986,1
GI,75881,37450810,19APR1990,31MAY2007,1
GIA,92484,40273810,20DEC2007,04NOV2010,1
GIA,,,16DEC2010,31DEC2011,6
GIB,86372,39945C10,16SEP2004,31DEC2018,2
GIB,,,14FEB2019,,6
GIBG,38982,37482710,19JAN1984,09MAR2000,1
GIBH,39002,37482910,14SEP1978,31DEC1984,1
GIBS,38974,37476210,15JUN1989,07NOV1995,1
GIC,77644,37012110,16JUL1992,23JUL1997,1
GIC,85256,37078710,14AUG1997,02NOV2001,1
GICO,85691,M5087610,15JAN1998,20MAY2001,1
GICO,85691,M6946610,14JUN2001,23DEC2001,1
GICO,85691,M6946620,17JAN2002,15JAN2003,1
GICO,,,20FEB2003,10SEP2003,6
GID,44505,37504610,15JAN1976,02AUG1982,1
GID1,80721,40048E10,17NOV1994,24FEB2002,1
GID1,80721,21986M10,14MAR2002,20MAY2004,1
GIDE,10249,84890710,19NOV1987,13OCT1988,1
GIDE,85845,84890720,05FEB1998,30AUG2006,1
GIDL,76070,37504810,14SEP1989,30SEP1997,1
GIDU,,,16MAR2006,31DEC2008,6
GIFI,84737,40230710,15MAY1997,31DEC2018,1
GIGA,39029,37517510,20JUN1983,08NOV2013,1
GIGM,87608,Y2711Y10,20APR2000,15DEC2015,1
GIGM,87608,Y2711Y11,14JAN2016,30MAR2018,1
GIGX,86265,37517M10,17SEP1998,22MAR2001,1
GII,49197,39762710,14AUG1986,29MAR1996,1
GIII,75905,36237H10,14JUN1990,31DEC2018,1
GIL,86121,37591610,16JUL1998,31DEC2018,1
GIL1,77274,37555810,19MAR1992,31DEC2018,1
GILB,39045,37530710,15JAN1976,30APR1997,1
GILB,39045,79472110,15MAY1997,06JUN2001,1
GILB,,,20MAR2003,10SEP2003,6
GILD,40361,40179110,20OCT1983,07JAN1987,1
GILT,78971,M5147410,20MAY1993,15APR2003,1
GILT,,,17APR2003,14MAY2003,6
GILT,78971,M5147411,15MAY2003,17FEB2016,1
GIMO,13992,37518B10,18JUL2013,26DEC2017,1
GIRA,39088,37611510,20JUL1978,05APR1983,1
GIS,17144,37033410,15JAN1976,31DEC2018,1
GISH,12024,37636010,20AUG1987,14FEB2003,1
GISX,86166,37934A10,16JUL1998,11MAY2007,1
GIT,75397,37636510,15DEC1988,26JAN1994,1
GIT,,,17MAR1994,02FEB1996,6
GITR,40388,40229810,17DEC1981,27SEP1983,1
GIVN,89170,M5202010,18APR2002,26FEB2014,1
GIXC,14094,13739U10,14AUG2013,31DEC2018,1
GJBC,40011,39189710,16JUL1981,12AUG1983,1
GJRC,,,16DEC2004,08JUL2009,6
GK,16598,36176510,26APR1979,14MAY1981,1
GK1,86801,37245X10,15JUL1999,05APR2002,1
GK1,,,18APR2002,17DEC2003,6
GK1,90452,37245X20,23NOV2004,21OCT2009,1
GKI,10608,37017210,20JAN1994,29MAY1997,1
GKI,,,15JAN2004,14APR2004,6
GKIS,90408,38061410,14OCT2004,09JAN2007,1
GKKP,90252,38487110,16SEP2004,14APR2013,1
GKKP,90252,38489R10,18APR2013,22MAR2015,1
GKKP,90252,38489R60,16APR2015,17DEC2015,1
GKNS,83758,36175310,20FEB1997,16JUL1998,1
GKNS,83758,76101310,20AUG1998,26JUL2000,1
GKNS,83758,31814910,17AUG2000,01MAY2001,1
GKNS,,,16JAN2003,15MAR2004,6
GKOS,15454,37732210,20AUG2015,31DEC2018,1
GKPB,,,20DEC1990,,6
GKSR,37955,36126810,15MAR1984,21MAR2017,1
GL,51836,39066210,03JUL1979,18NOV1985,1
GL0K,,,15APR2004,15OCT2013,6
GL0M,,,15APR2004,09MAR2010,6
GL0N,,,15APR2004,31DEC2012,6
GL2,84777,39075210,19JUN1997,27APR2004,1
GLA,91199,37941410,18MAY2006,13FEB2008,1
GLA,91199,18145M10,14FEB2008,20MAY2009,1
GLAD,89103,37653510,20DEC2001,31DEC2018,1
GLAR,,,16OCT2003,31DEC2011,6
GLAS,80532,37681710,20NOV1997,12JAN1998,1
GLAS,80532,23812810,15JAN1998,15MAR2004,1
GLAX,,,14FEB2008,,6
GLBE,83137,37939510,14MAR1996,11JUL2000,1
GLBK,86066,36177810,20AUG1998,20OCT2003,1
GLBL,78889,37933610,20JAN1994,01DEC2011,1
GLBS,,,17JUN2004,15NOV2005,6
GLBT,83760,37728010,20MAR1997,17DEC1997,1
GLBZ,89022,37740710,18DEC2003,10FEB2011,1
GLC,85239,36354710,18SEP1997,01OCT2001,1
GLCP,13756,37654910,14MAR2013,31DEC2018,1
GLD,22568,38349210,15JAN1976,01NOV1988,1
GLD1,80694,80217610,18AUG1994,05MAY1997,1
GLD2,87233,38122G10,16DEC1999,28FEB2008,1
GLDB,84214,37990710,16JAN1997,31MAR2006,1
GLDC,39328,38101010,17MAR1983,14JUL2016,1
GLDF,39240,38059740,14APR1988,26DEC1994,1
GLDF,39240,38059750,19JAN1995,02NOV2000,1
GLDN,79835,38121G10,17MAR1994,16JAN1996,1
GLDN,,,19AUG1999,06SEP2002,6
GLDY,89454,75234430,20MAR2003,28DEC2018,1
GLE,55466,37735210,20JUL1978,20MAY1984,1
GLE,55466,37733910,14JUN1984,29MAR2000,1
GLEE,,,18JUL2002,15MAY2004,6
GLEN,82793,37803P10,31JAN1996,29NOV2006,1
GLFD,80629,40182910,19JAN1995,30SEP2005,1
GLFE,80749,38163310,20OCT1994,30JUL1996,1
GLFF,,,14OCT2010,31AUG2013,6
GLFS,39889,39060810,19JUL1984,25MAY1987,1
GLFS,39889,39054L10,18JUN1987,08FEB1995,1
GLG1,78495,37677510,19DEC1985,06NOV2006,1
GLGC,85549,36868910,15JAN1998,02JAN2008,1
GLGC,85549,68577610,17JAN2008,26MAY2008,1
GLGC,85549,68577620,19JUN2008,20OCT2009,1
GLGC,85549,68577510,19NOV2009,24MAR2010,1
GLGC,,,16JUN2011,31DEC2013,6
GLH,84775,36359510,19JUN1997,17APR2007,1
GLI,80180,37930210,16JUN1994,15JAN2015,1
GLIA,82493,37929C10,18JAN1996,17JAN2002,1
GLIA,,,20MAR2003,11OCT2006,6
GLIC,78287,38660910,01NOV1982,30JUN1983,1
GLJ,59029,36741010,17AUG1978,22OCT1987,1
GLK,32379,39056810,15JAN1976,01JUL2005,1
GLKN,90557,37790310,19MAY2005,04DEC2007,2
GLKN,90557,15543210,20DEC2007,25MAR2009,2
GLL,67934,40290010,19JAN1984,18FEB1988,1
GLLG,93133,36179320,17DEC2009,02MAY2012,2
GLLG,,,19JUL2012,31DEC2018,6
GLM,45428,37935210,15JAN1976,15MAR1989,1
GLM,45428,37935240,17MAR1989,20NOV2001,1
GLMD,14540,M4723810,15MAY2014,31DEC2018,1
GLN,67563,37850710,16FEB1984,30DEC1985,1
GLN,67563,37867110,16JAN1986,19AUG1993,1
GLN,67563,37850750,16SEP1993,24JUL1997,1
GLN,67563,38119710,14AUG1997,06NOV2002,1
GLNC,,,20MAY2004,23NOV2004,6
GLNG,89618,G9456A10,16OCT2003,31DEC2018,1
GLNS,,,17JAN2008,30JUN2012,6
GLO,75398,37935710,16FEB1989,24MAY1999,1
GLOB,14785,L4438510,14AUG2014,31DEC2018,1
GLOF,,,16FEB2006,,6
GLOI,92297,37946D20,26SEP2007,01MAR2011,1
GLOP,14643,Y2687W10,19JUN2014,31DEC2018,1
GLP,90886,37946R10,20OCT2005,31DEC2018,1
GLPC,82702,37892210,19AUG1999,15DEC1999,1
GLPC,82702,45256B10,16DEC1999,06MAY2018,1
GLPC,82702,03168L10,17MAY2018,31DEC2018,1
GLPE,,,17APR2008,,6
GLPG,15373,36315X10,18JUN2015,31DEC2018,1
GLPI,14252,36467J10,14NOV2013,31DEC2018,1
GLQ,90646,18914C10,19APR2007,14JAN2010,1
GLR,42075,39878410,16MAR1978,18MAY1988,1
GLRC,80084,36127110,19MAY1994,29MAR2001,1
GLRE,92041,G4095J10,14JUN2007,31DEC2018,1
GLRI,13597,37960610,15MAY2014,29SEP2016,1
GLRS,76359,37890450,14SEP2000,26JUN2003,1
GLRS,76359,69002710,14AUG2003,14SEP2004,1
GLRS,76359,69002720,16SEP2004,16MAY2013,1
GLS,91638,37183T10,14DEC2006,24MAR2010,1
GLSO,,,14NOV2013,31DEC2017,6
GLT,57154,37731610,15SEP1977,31DEC2018,1
GLTB,84215,38162K10,19DEC1996,01JAN1998,1
GLTB,84215,20415710,15JAN1998,15JUL2009,1
GLTI,,,17SEP2009,31AUG2018,6
GLTX,11670,38154810,18FEB1988,08JUL1993,1
GLUU,91900,37989010,22MAR2007,31DEC2018,1
GLUX,80126,39054K10,14APR1994,13AUG2002,1
GLUX,,,17JUN2004,11SEP2012,6
GLVN,,,17APR2008,03MAR2018,6
GLW,22293,21932710,15JAN1976,30APR1989,1
GLW,22293,21935010,18MAY1989,31DEC2018,1
GLXO,75064,37732720,15SEP1983,09JUN1987,1
GLXO,,,16JUL1987,18NOV1987,6
GLXO,75064,37732730,19NOV1987,02JAN1995,1
GLXO,75064,37733W10,19JAN1995,31DEC2018,1
GLXS,,,20MAY2004,31DEC2012,6
GLXZ,,,20MAY2010,02APR2018,6
GLYC,76700,38000210,19DEC1991,18MAY1995,1
GLYM,14431,38000Q10,20FEB2014,31DEC2018,1
GLYN,89023,36458R10,16AUG2001,30JUL2004,1
GLYT,12022,37230210,08AUG1988,25JAN2008,1
GM,12079,37044210,15JAN1976,01JUN2009,1
GM,,,18JUN2009,31DEC2014,6
GM04,88945,38011M10,15APR2004,03JAN2013,1
GM04,88945,38011M60,17JAN2013,28MAR2013,1
GM04,,,18APR2013,31DEC2015,6
GM1,66931,37044240,18JUL1985,07JUN1996,1
GM1,83596,28566110,20JUN1996,25AUG2008,1
GM12,68451,37044250,31DEC1985,17DEC1997,1
GM12,68451,37044283,15JAN1998,22DEC2003,1
GM12,89954,44441810,15JAN2004,16MAR2004,1
GM12,89954,25459L10,18MAR2004,19NOV2009,1
GM12,89954,25490A10,17DEC2009,27AUG2012,1
GM12,89954,25490A30,20SEP2012,24JUL2015,1
GMAB,,,15AUG2019,,6
GMAN,12080,38269P10,19AUG2010,21MAR2017,1
GMAN,,,20APR2017,,6
GMBS,79388,37248610,16MAY1996,01APR1998,1
GMBX,,,20FEB2003,,6
GMCC,38472,37026220,18NOV1993,05NOV1999,1
GMCR,79588,39312210,14AUG1997,10MAR2014,1
GMCR,79588,49271M10,20MAR2014,02MAR2016,1
GMD1,80086,40048G20,17NOV1994,23JUL1998,1
GMDA,18197,M4736410,20DEC2018,31DEC2018,1
GME,89301,36466R10,14MAR2002,09OCT2005,1
GME,89301,36467W10,20OCT2005,31DEC2018,1
GMED,80750,36870710,14DEC1995,18MAR1999,1
GMET,91401,37250U20,17AUG2006,10AUG2012,1
GMEX,38173,36485010,16SEP1982,10JUL1985,1
GMEX,38173,30709110,18JUL1985,11JUL1991,1
GMEZ,13543,37957720,20SEP2012,31DEC2018,1
GMFD,38915,37404210,16JUN1988,15JUN1990,1
GMFI,,,14NOV2002,17MAY2012,6
GMGC,81248,37025310,16MAR1995,15JUL2002,1
GMGC,81248,37025340,18JUL2002,27SEP2002,1
GMGC,,,20MAR2003,15MAY2004,6
GMGW,11858,37369710,16JUN1988,29DEC1993,1
GMIL,,,20NOV2003,15FEB2004,6
GMIS,76749,36189710,15AUG1991,09DEC1996,1
GMK,86402,40013130,19NOV1998,04SEP2015,1
GMK,,,17SEP2015,31DEC2017,6
GMKT,91352,38012G10,20JUL2006,15JUN2009,1
GMKT,,,18JUN2009,31DEC2012,6
GML,81665,37932110,17AUG1995,18MAY1999,1
GML,81665,87185110,20MAY1999,31DEC2018,1
GML,,,18APR2019,,6
GMLP,12689,Y2745C10,19MAY2011,31DEC2018,1
GMN,49189,39537010,14JUL1983,13DEC1995,1
GMN,49189,65537010,14DEC1995,26JUL2000,1
GMNI,88443,36865M10,14SEP2000,19SEP2001,1
GMO,91418,45127230,15MAR2007,08OCT2007,1
GMO,91418,37037310,18OCT2007,31DEC2018,1
GMOS,,,15APR2004,15FEB2005,6
GMP,63976,39315410,20DEC1984,22FEB2007,1
GMPW,,,19AUG2004,18OCT2004,6
GMR,89018,Y2692M10,19JUL2001,16DEC2008,1
GMR,89018,Y2693R10,18DEC2008,16NOV2011,1
GMR,15487,Y2688910,20AUG2015,11JUN2018,1
GMRE,16136,37954A20,14JUL2016,31DEC2018,1
GMRK,84808,40262910,21MAY1997,23FEB2010,1
GMRK,84808,40262920,18MAR2010,10APR2017,1
GMRK,,,20APR2017,,6
GMRK/1,17079,40262950,15MAR2018,15NOV2018,1
GMS,16076,36251C10,16JUN2016,31DEC2018,1
GMSI,52629,36764810,15JAN1987,13SEP1988,1
GMSR,10714,22889K20,17DEC1992,31JUL1997,1
GMST,84005,G3788V10,14DEC1995,08FEB2000,1
GMST,84005,36891310,15JUN2000,12JUL2000,4
GMST,84005,36866W10,13JUL2000,02MAY2008,1
GMT,12036,36144810,15JAN1976,31DEC2018,1
GMTC,85550,36466D10,15JAN1998,10AUG2011,1
GMTL,76592,38609030,13MAR1991,16DEC1997,1
GMTN,90127,36471P10,21APR2004,14JAN2010,1
GMTN,,,18FEB2010,31JAN2011,6
GMW,66923,37030710,20MAR1986,05OCT1998,1
GMXX,,,20MAY2004,19OCT2016,6
GMXX,16472,87603340,08NOV2016,17OCT2018,1
GMXX,16472,57055L10,18OCT2018,31DEC2018,1
GN1C,12660,36191G10,01APR2011,31DEC2018,1
GNAE,,,16NOV2006,31DEC2013,6
GNBA,,,20MAY2004,15AUG2004,6
GNBC,10710,37836110,19NOV1992,14SEP1994,1
GNBP,,,14OCT2010,13NOV2013,6
GNBP,15222,53619R10,26FEB2015,27JUN2017,1
GNBP,15222,46226010,20JUL2017,31DEC2018,1
GNBT,88250,37148510,05MAY2000,20OCT2010,1
GNC,62244,37047110,20MAY1982,17NOV1989,1
GNCA,14458,37242710,20MAR2014,31DEC2018,1
GNCA,,,20JUN2019,,6
GNCG,,,18SEP2008,25NOV2014,6
GNCI,78825,37047F10,18MAR1993,10AUG1999,1
GNCM,12173,36938510,16JUN1994,21FEB2018,1
GNCM,17334,36164V30,15MAR2018,31DEC2018,1
GNCN,81082,38268H10,19DEC1996,07JUL2000,1
GNCN,,,20MAR2003,15MAY2004,6
GNCR,77100,36867410,14MAY1992,04JAN1995,1
GNDR,10141,36471910,15JAN1987,17JUL1996,1
GNDV,,,16OCT2003,01JUN2004,6
GNEE,13019,37228420,17NOV2011,31DEC2018,1
GNEO,,,16NOV2006,04MAR2008,6
GNET,85722,38348610,19NOV1998,12OCT2000,1
GNEX,38691,37227510,19MAY1983,14AUG1991,1
GNFTF,,,16MAY2019,,6
GNG,60441,38113610,19MAR1981,02JUN1991,1
GNG,60441,60462E10,20JUN1991,31MAY2000,1
GNGY,,,15MAY2008,,6
GNI,12175,39106410,20JUL1978,06APR2015,1
GNIC,40265,40119010,16JUN1983,31OCT1988,1
GNIC,77119,40119210,16APR1992,05DEC1997,1
GNK,79268,37936V10,14JUL1994,29SEP1998,1
GNL,15455,37937810,14JUL2016,28FEB2017,1
GNL,15455,37937820,16MAR2017,31DEC2018,1
GNLB,76699,36870610,19DEC1991,18DEC2005,1
GNLB,76699,36870620,19JAN2006,07JAN2009,1
GNLC,90164,39525910,20MAY2004,31DEC2018,1
GNLE,38392,36975210,15SEP1977,31DEC1982,1
GNLK,,,20MAR2003,17AUG2009,6
GNLN,,,16MAY2019,,6
GNM,12369,37045V10,18NOV2010,31DEC2018,1
GNMK,93393,37230910,17JUN2010,31DEC2018,1
GNMK,,,15AUG2019,,6
GNMR,10459,37230710,19MAR1987,23MAR1988,1
GNMS,,,16NOV2006,,6
GNN,25160,39109010,15JAN1976,26JUN1990,1
GNO,49920,37610910,15DEC1977,04FEB1982,1
GNOI,,,20MAY2004,11OCT2006,6
GNOM,88632,37243Q10,16NOV2000,08JAN2002,1
GNP,79129,37002110,19MAY1994,09NOV2010,1
GNP,79129,37002310,18NOV2010,26JAN2017,1
GNP,79129,36174X10,16FEB2017,27AUG2018,1
GNPT,80127,36193510,19MAY1994,07MAY1995,1
GNPT,80127,39538410,18MAY1995,30SEP2004,1
GNPX,17360,37244610,20SEP2018,31DEC2018,1
GNR,65920,37935510,20AUG1987,03OCT1996,1
GNRC,93246,36873610,18FEB2010,31DEC2018,1
GNRG,,,16OCT2003,26NOV2010,6
GNRL,84536,36914710,19JUN1997,16NOV2004,1
GNSA,76194,37245010,16AUG1990,22APR1997,1
GNSA,76194,37245030,15MAY1997,17JUN1999,2
GNSA,76194,82584610,15JUL1999,21JAN2004,1
GNSC,88527,36867W10,14SEP2000,06OCT2005,1
GNSL,88346,37243R10,20JUL2000,20APR2001,1
GNSL,88966,37243R20,17MAY2001,24OCT2002,1
GNSM,83138,37245R10,14MAR1996,15AUG2001,1
GNSM,,,17JUN2004,10AUG2007,6
GNSS,85825,37193310,16APR1998,13FEB2002,1
GNSS,85825,37184C10,14FEB2002,25JAN2008,1
GNSY,88967,37185M10,19DEC2002,28JUN2006,1
GNSY,88967,37185M20,20JUL2006,30MAY2007,1
GNSZ,,,17DEC2009,,6
